parkinglot_id,parkinglot_name,latitude,longitude,parkinglot_div,parkinglot_type,parkinglot_num,parkinglot_cost,parkinglot_add,parkinglot_time
10009,후포7리 동회관 공영주차장,36.6862302,129.4603683,공영,노외,30,무료,경상북도 울진군 후포면 후포리 96,연중 무휴
10010,주전해안길,35.5555316,129.4580706,공영,노외,13,무료,울산광역시 동구 주전동 296-4,연중 무휴
10011,후포생활체육공원 공영주차장,36.6894444,129.4574103,공영,노외,79,무료,경상북도 울진군 후포면 후포리 227,연중 무휴
10012,마을둘레길쉼터,35.5548633,129.4565209,공영,노외,6,무료,울산광역시 동구 주전동 316,연중 무휴
10013,주전군부대앞,35.5521351,129.4560914,공영,노외,95,무료,울산광역시 동구 주전동 714-10,연중 무휴
10014,주전새마을다리,35.5652815,129.4554729,공영,노외,65,무료,울산광역시 동구 주전동 32-5,연중 무휴
10015,주전몽돌해변,35.5513115,129.4550695,공영,노외,58,무료,울산광역시 동구 주전동 800,연중 무휴
10016,후포1리 공영주차장,36.6813059,129.4546994,공영,노외,36,무료,경상북도 울진군 후포면 후포리 623-80,연중 무휴
10017,구유동일원,35.6135515,129.453004,공영,노외,60,무료,울산광역시 북구 구유동 355-3,연중 무휴
10018,금천부설,35.5803018,129.452662,공영,노외,9,무료,울산광역시 북구 당사동 527-8,연중 무휴
10019,기성터미널옆 공영주차장,36.7984309,129.4526449,공영,노외,36,무료,경상북도 울진군 기성면 척산리 86-2,연중 무휴
10020,기성복지회관옆  공영주차장,36.7984309,129.4526449,공영,노외,7,무료,경상북도 울진군 기성면 척산리 202-2,연중 무휴
10021,주전북구경계,35.5714255,129.4522675,공영,노외,77,무료,울산광역시 동구 주전동 548-2,연중 무휴
10022,구암,35.5723853,129.452046,공영,노외,43,무료,울산광역시 북구 어물동 272-1,연중 무휴
10023,후포한마음광장 공영주차장,36.6783698,129.4469603,공영,노외,198,무료,경상북도 울진군 후포면 후포리 1036-94,연중 무휴
10024,후포해안도로 공영주차장,36.6768911,129.4436879,공영,노상,278,무료,경상북도 울진군 후포면 삼율리 169-2,연중 무휴
10025,강동산음,35.6242321,129.44352,공영,노외,27,무료,울산광역시 북구 산하동 965-2,연중 무휴
10026,화암2,35.6352829,129.442863,공영,노외,20,무료,울산광역시 북구 산하동 957-4,연중 무휴
10027,평해시장 공영주차장,36.7263256,129.4423766,공영,노외,34,무료,경상북도 울진군 평해읍 평해리 880-10,연중 무휴
10028,강동산하(1),35.6266026,129.442146,공영,노외,28,무료,울산광역시 북구 산하동 514-4,연중 무휴
10029,강동산하(2),35.6272297,129.441878,공영,노외,58,무료,울산광역시 북구 산하동 367-16,연중 무휴
10030,평해읍 광장 공영주차장,36.7280992,129.4415142,공영,노상,32,무료,경상북도 울진군 평해읍 평해리 928-11,연중 무휴
10031,평해시장옆 공영주차장,36.7260279,129.4414755,공영,노상,52,무료,경상북도 울진군 평해읍 평해리 823-5,연중 무휴
10032,제3강동산하,35.6286193,129.441335,공영,노외,5,무료,울산광역시 북구 산하동 367-9,연중 무휴
10033,평해버스정류장앞 공영주차장,36.7253806,129.4411883,공영,노상,15,무료,경상북도 울진군 평해읍 평해리 813-1,연중 무휴
10034,제2강동산하,35.6296088,129.440968,공영,노외,41,무료,울산광역시 북구 산하동 317-5,연중 무휴
10035,신명,35.6396829,129.440491,공영,노상,24,무료,울산광역시 북구 신명동 332-9,연중 무휴
10036,후포면사무소앞  공영주차장,36.6786142,129.4390896,공영,노상,11,무료,경상북도 울진군 후포면 삼율리 273,연중 무휴
10037,대왕왐,35.4874502,129.4371288,공영,노외,261,무료,울산광역시 동구 일산동 911-1,연중 무휴
10038,대왕암 임시,35.4874502,129.4371288,공영,노외,110,무료,울산광역시 동구 일산동 911-1,연중 무휴
10039,막구직,35.4906688,129.434082,공영,노외,147,무료,울산광역시 동구 일산동 901,연중 무휴
10040,성끝마을임시,35.482137,129.4338867,공영,노외,55,무료,울산광역시 동구 방어동 3-8,연중 무휴
10041,쇠평어린이공원,35.5509941,129.4337853,공영,노외,76,무료,울산광역시 동구 동부동 98,연중 무휴
10042,망양해수욕장 공영주차장(1주차장),36.842865,129.4337497,공영,노외,134,무료,경상북도 울진군 기성면 망양리 140-6,연중 무휴
10043,망양해수욕장 공영주차장(2주차장),36.842865,129.4337497,공영,노외,118,무료,경상북도 울진군 기성면 망양리 140-6,연중 무휴
10044,일산동(232-4),35.5017557,129.4329001,공영,노외,10,무료,울산광역시 동구 일산동 232-4,연중 무휴
10045,명덕상가공영주차장,35.5232529,129.4325862,공영,노상,28,유료,울산광역시 동구 서부동 113-135,"주말,공휴일 휴무"
10046,일산동(977-2),35.4912137,129.4324777,공영,노외,195,무료,울산광역시 동구 일산동 977-2,연중 무휴
10047,슬도공영주차장,35.4804748,129.4324647,공영,노외,37,무료,울산광역시 동구 방어동 2-3,연중 무휴
10048,방어동(20-41),35.4842367,129.4309292,공영,노외,60,무료,울산광역시 동구 방어동 20-41,연중 무휴
10049,전하동(280-3),35.5184224,129.4309269,공영,노외,240,무료,울산광역시 동구 전하동 280-3,연중 무휴
10050,전하시장공영주차장,35.5135712,129.4308795,공영,노외,33,유료,울산광역시 동구 전하동 451-3,"주말,공휴일 휴무"
10051,방어동(167-4),35.4852532,129.4306737,공영,노외,10,무료,울산광역시 동구 방어동 167-4,연중 무휴
10052,일산동(948-4),35.4981624,129.4306592,공영,노외,127,무료,울산광역시 동구 일산동 948-4,연중 무휴
10053,명덕로,35.522451,129.4302447,공영,노상,58,무료,울산광역시 동구 서부동 100-9,연중 무휴
10054,서부길,35.5256091,129.4297355,공영,노상,43,무료,울산광역시 동구 서부동 248-37,연중 무휴
10055,전하공영주차장,35.510763,129.4294577,공영,노외,147,유료,울산광역시 동구 전하동 638-4,"일요일,공휴일 휴무"
10056,남목3동,35.5438794,129.4294201,공영,노외,6,무료,울산광역시 동구 동부동 338-2,연중 무휴
10057,일산동(961-1),35.4946082,129.4292797,공영,노외,30,무료,울산광역시 동구 일산동 961-1,연중 무휴
10058,일산해수욕장 중앙,35.4941969,129.4292461,공영,노외,290,무료,울산광역시 동구 일산동 961-3,연중 무휴
10059,전하동(544-133),35.5128571,129.4290942,공영,노외,8,무료,울산광역시 동구 전하동 544-133,연중 무휴
10060,학문로,35.5027664,129.428464,공영,노상,31,무료,울산광역시 동구 일산동 467-18,연중 무휴
10061,전하동(300),35.5176873,129.4283485,공영,노외,340,무료,울산광역시 동구 전하동 300,연중 무휴
10062,전하동(299-10),35.5172518,129.4276934,공영,노외,21,무료,울산광역시 동구 전하동 299-10,연중 무휴
10063,전하동(299-11),35.5170904,129.4270956,공영,노외,33,무료,울산광역시 동구 전하동 299-11,연중 무휴
10064,번덕로주차장,35.4996629,129.4266312,공영,노상,42,무료,울산광역시 동구 일산동 573-31,연중 무휴
10065,옥류로 공영주차장,35.5400311,129.4264146,공영,노상,72,유료,울산광역시 동구 서부동 315-20,"주말,공휴일 휴무"
10066,동울산종합시장,35.509981,129.4262608,공영,노외,29,유료,울산광역시 동구 전하동 647-18,"주말,공휴일 휴무"
10067,남목2동(257-68),35.5271735,129.4260454,공영,노외,160,무료,울산광역시 동구 서부동 257-68,연중 무휴
10068,남목2동(235-27),35.5226547,129.425866,공영,노외,285,무료,울산광역시 동구 서부동 235-27,연중 무휴
10069,방어동(144-72),35.4889698,129.4252798,공영,노외,10,무료,울산광역시 동구 방어동 144-72,연중 무휴
10070,동축사입구,35.5470336,129.424852,공영,노외,87,무료,울산광역시 동구 동부동 425-2,연중 무휴
10071,대학길 제2주차장,35.4981696,129.4244913,공영,노상,45,유료,울산광역시 동구 화정동 609-14,"주말,공휴일 휴무"
10072,화정동(607-30),35.4987752,129.4244212,공영,노외,8,무료,울산광역시 동구 화정동 607-30,연중 무휴
10073,방어동(462-12),35.4870877,129.4235716,공영,노외,5,무료,울산광역시 동구 방어동 462-12,연중 무휴
10074,방어동(325-4),35.4827447,129.4235006,공영,노외,7,무료,울산광역시 동구 방어동 325-4,연중 무휴
10075,화정동(600-16),35.5013236,129.4234248,공영,노외,19,무료,울산광역시 동구 화정동 600-16,연중 무휴
10076,월봉로 공영주차장,35.4951664,129.4231474,공영,노상,30,유료,울산광역시 동구 화정동 646-5,"주말,공휴일 휴무"
10077,금음4리 해안 공영주차장,36.6448303,129.4230424,공영,노외,35,무료,경상북도 울진군 후포면 금음리 382,연중 무휴
10078,화정공영지하주차장,35.4958871,129.4225911,공영,노외,136,유료,울산광역시 동구 화정동 857-1,"주말,공휴일 휴무"
10079,방어동(355-7),35.4850368,129.4222511,공영,노외,5,무료,울산광역시 동구 방어동 355-7,연중 무휴
10080,죽변파출소앞(죽변4리) 공영주차장,37.0596071,129.4216989,공영,노상,169,무료,경상북도 울진군 죽변면 죽변리 351,연중 무휴
10081,죽변전통시장 공영주차장,37.0596071,129.4216989,공영,노외,38,무료,경상북도 울진군 죽변면 죽변리 351,연중 무휴
10082,죽변2리  공영주차장,37.0596071,129.4216989,공영,노외,24,무료,경상북도 울진군 죽변면 죽변리 351,연중 무휴
10083,화정동(880-21),35.4916988,129.4216132,공영,노외,7,무료,울산광역시 동구 화정동 880-21,연중 무휴
10084,화정동(871-13),35.4919344,129.421487,공영,노외,6,무료,울산광역시 동구 화정동 871-13,연중 무휴
10085,방어동(437-18),35.486116,129.4214674,공영,노외,5,무료,울산광역시 동구 방어동 437-18,연중 무휴
10086,죽변1리(죽변농협뒤)공영주차장,37.0607067,129.4213157,공영,노외,50,무료,경상북도 울진군 죽변면 죽변326-2,연중 무휴
10087,화정동(879-17),35.4918028,129.4210425,공영,노외,6,무료,울산광역시 동구 화정동 879-17,연중 무휴
10088,산생마을,35.5107294,129.420455,공영,노외,19,무료,울산광역시 동구 전하동 737,연중 무휴
10089,월봉로,35.4952501,129.4196115,공영,노상,28,무료,울산광역시 동구 화정동 862-1,연중 무휴
10090,방어동(1082-2),35.4863153,129.4193929,공영,노외,18,무료,울산광역시 동구 방어동 1082-2,연중 무휴
10091,대학길 제1주차장,35.4986938,129.4193374,공영,노상,113,유료,울산광역시 동구 화정동 174-8,"주말,공휴일 휴무"
10092,화정동(138-38),35.5033418,129.4192703,공영,노외,5,무료,울산광역시 동구 화정동 138-38,연중 무휴
10093,죽변한전사택입구 공영주차장,37.0641485,129.4191725,공영,노상,27,무료,경상북도 울진군 죽변면 죽변리 283-7,연중 무휴
10094,구견인사무소 무료 공영주차장,35.4898959,129.4186404,공영,노외,44,무료,울산광역시 동구 방어동 913-15,연중 무휴
10095,화정동(105),35.4996841,129.4169158,공영,노외,40,무료,울산광역시 동구 화정동 105,연중 무휴
10096,방어동(509-1),35.4828857,129.4160032,공영,노외,41,무료,울산광역시 동구 방어동 509-1,연중 무휴
10097,후정해수욕장 공영주차장,37.0404587,129.4139161,공영,노외,97,무료,경상북도 울진군 죽변면 봉평리 133-7,연중 무휴
10098,방어동(1025-4),35.4785386,129.4132139,공영,노외,22,무료,울산광역시 동구 방어동 1025-4,연중 무휴
10099,봉평해수욕장 공영주차장,37.0429167,129.413005,공영,노외,47,무료,경상북도 울진군 죽변면 봉평리 97-7,연중 무휴
10100,방어동(970-2),35.4860973,129.4093975,공영,노외,30,무료,울산광역시 동구 방어동 970-2,연중 무휴
10653,한신아파트 맞은편,35.12443246,129.0976187,공영,노상,25,유료,부산광역시 남구 용당동 565-26번지,연중 무휴
10654,서1동제2공영주차장,35.2184329,129.0970619,공영,노외,87,유료,부산광역시 금정구 서동 509-2,연중 무휴
10655,망미동 노외공영주차장,35.17031496,129.0968303,공영,노외,171,유료,부산광역시 수영구 망미동 979-73,연중 무휴
10656,망미동 노외공영주차장,35.17031496,129.0968303,공영,노외,171,유료,부산광역시 수영구 망미동 979-73,연중 무휴
10657,서1동제4공영주차장,35.2193865,129.0961752,공영,노외,61,유료,부산광역시 금정구 부곡동 961,연중 무휴
10658,도시철도 노포역,35.28468657,129.0954812,공영,노외,394,유료,부산광역시 금정구 노포동133,연중 무휴
10659,서1동제3공영주차장,35.2160512,129.0953033,공영,노외,80,유료,부산광역시 금정구 서동 302-1973,연중 무휴
10660,연미공영노외주차장,35.17374136,129.0950481,공영,노외,24,유료,부산광역시 연제구 연산6동 2122-12번지 일원,연중 무휴
10661,un조각공원 주변,35.13241241,129.0947432,공영,노상,67,유료,"""부산광역시 남구 대연3동 1022, 1015-1번지외""",연중 무휴
10662,un조각공원 주변,35.13241241,129.0947432,공영,노상,67,유료,"부산광역시 남구 대연3동 1022, 1015-1번지외",연중 무휴
10663,구서IC 화물주차장,35.2484317,129.0946573,공영,노외,84,유료,부산광역시 금정구 구서1동 481-3,연중 무휴
10664,유엔평화로9번길(항도빌라주변),35.13403859,129.0942978,공영,노상,11,유료,"부산광역시 남구 항도빌라,대연중앙교회",연중 무휴
10665,유엔평화로9번길(항도빌라주변),35.13403859,129.0942978,공영,노상,11,유료,"""부산광역시 남구 항도빌라,대연중앙교회""",연중 무휴
10666,부곡4동공영주차장,35.2187734,129.0935978,공영,노외,32,유료,부산광역시 금정구 부곡동 768-39,연중 무휴
10667,대동교회 주변,35.13692742,129.0933758,공영,노상,6,유료,부산광역시 남구 수영로249번길,연중 무휴
10668,대동교회 주변,35.13692742,129.0933758,공영,노상,8,유료,부산광역시 남구 수영로249번길,연중 무휴
10669,용당세관 주변,35.11424674,129.0929751,공영,노상,59,유료,부산광역시 남구 용당동 136-3번지 일원,연중 무휴
10670,용당세관 주변,35.11424674,129.0929751,공영,노상,59,유료,부산광역시 남구 용당동 136-3번지 일원,연중 무휴
